MatchId;SummonnerName;XPD@15;GD@15;XP/Min;Deaths;KP%;WardPlaced;WardKilled;Damage/Min;JungleProximity;topLanePresence;midLanePresence;botLanePresence;jungleAllyEntryPresence;jungleEnemyEntryPresence;jungleAllyTopPresence;jungleAllyBotPresence;jungleEnemyTopPresence;jungleEnemyBotPresence;riverBotPresence;riverTopPresence
110853167109182166|game1;G2 Mikyx;-802;-581;245.64745945316088;0;1.0;9;4;115.7057976162114;0.24282639885222382;0.0;0.09146341463414634;0.5043041606886657;0.040172166427546625;0.0007173601147776184;0.0;0.12266857962697274;0.0;0.0;0.03550932568149211;0.007890961262553802
110853167109182166|game1;BLG ON;-802;-581;296.30553671760805;1;0.6;17;8;128.77483461570336;0.2223816355810617;0.0;0.09827833572453372;0.5172166427546628;0.01327116212338594;0.04483500717360115;0.017934002869440458;0.005380200860832138;0.0;0.027259684361549498;0.0699426111908178;0.028694404591104734
110853167109182166|game2;G2 Mikyx;-756;12;219.8884765711532;1;0.5;17;5;241.06590597677544;0.24773413897280966;0.0;0.06008727760993622;0.4457871769050017;0.08593487747566297;0.022155085599194362;0.0;0.040953340046995634;0.0;0.02181940248405505;0.07351460221550855;0.04162470627727426
110853167109182166|game2;BLG ON;-756;12;267.64362977074865;0;0.5;27;5;146.60083575562626;0.27861698556562603;0.010741859684457872;0.07955689828801611;0.4051695199731454;0.025176233635448138;0.023162134944612285;0.027861698556562606;0.038267875125881166;0.0;0.015105740181268883;0.10339039946290701;0.07351460221550855
110853167109182152|game3;LNG Hang;33;206;266.35017117068355;1;1.0;16;7;147.2110704089313;0.27031189834424335;0.0;0.02849441663457836;0.4793993068925683;0.047747400847131305;0.018867924528301886;0.0;0.07739699653446284;0.0007701193685021178;0.014632268001540239;0.10704659222179438;0.0026954177897574125
110853167109182152|game3;KT Lehends;33;206;264.26536195611226;0;0.3333333333333333;13;4;46.299320510237195;0.25298421255294573;0.0;0.11590296495956873;0.4566807855217559;0.008856372737774355;0.044666923373122835;0.0003850596842510589;0.015017327685791297;0.0;0.04235656526761648;0.13785136696187908;0.0
110853167109182156|game2;G2 Mikyx;-582;-209;237.71902836917138;2;1.0;18;5;104.1235312942559;0.3361492432242168;0.03308694121788103;0.02393523407250968;0.4026751143963393;0.04047870468145019;0.042238648363252376;0.039422738472368886;0.08412530799014431;0.0;0.006687785990848293;0.06687785990848293;0.06089405139035551
110853167109182156|game2;NRG IgNar;-582;-209;274.48556424768793;0;1.0;31;6;167.0431351173763;0.25448785638859556;0.03625483984512495;0.06511791622668074;0.4164026751143963;0.019711369236184443;0.04681450193593805;0.018655403027103133;0.03167898627243928;0.0045758535726856744;0.06582189369940161;0.061950017599436816;0.04047870468145019
110853167109182154|game2;BLG ON;-533;-153;235.4968217796113;2;0.0;13;2;25.666055512919;0.22195121951219512;0.0;0.12926829268292683;0.4641114982578397;0.04076655052264808;0.008710801393728223;0.01602787456445993;0.05644599303135889;0.0;0.010104529616724738;0.11428571428571428;0.0024390243902439024
110853167109182154|game2;T1 Keria;-533;-153;269.1753315753003;1;0.75;18;4;163.55097626353373;0.2372822299651568;0.0;0.05505226480836237;0.5801393728222997;0.02264808362369338;0.00975609756097561;0.06341463414634146;0.010104529616724738;0.0;0.0156794425087108;0.07909407665505226;0.01707317073170732
110853167109182164|game1;KT Lehends;-219;-227;263.8934359124618;1;0;9;1;41.57149144664823;0.2042483660130719;0.0;0.16372549019607843;0.5869281045751634;0.01045751633986928;0.01699346405228758;0.0;0.05947712418300653;0.0;0.0;0.08333333333333333;0.0
110853167109182164|game1;DK Kellin;-219;-227;277.7260501931773;0;1.0;18;1;62.578587773232634;0.27679738562091505;0.0;0.1565359477124183;0.43856209150326797;0.03235294117647059;0.017973856209150325;0.021241830065359478;0.059803921568627454;0.0;0.007516339869281046;0.07516339869281045;0.0369281045751634
110853167109182168|game1;FNC Trymbi;638;226;239.81489901717762;0;0.6666666666666666;16;1;80.65618385579285;0.24850099933377748;0.0;0.03764157228514324;0.5046635576282479;0.012325116588940706;0.011992005329780146;0.036309127248501;0.03364423717521652;0.0;0.03431045969353764;0.07361758827448368;0.01698867421718854
110853167109182168|game1;WBG Crisp;638;226;199.51942744147067;2;0;25;7;52.80932408076307;0.28780812791472354;0.0;0.039973351099267154;0.4177215189873418;0.029980013324450366;0.01698867421718854;0.006662225183211193;0.046302465023317786;0.013990672884743505;0.0043304463690872754;0.11325782811459027;0.06129247168554297
110853167109182168|game2;WBG Crisp;14;-72;296.7043420447762;1;0.5;22;4;82.72084353169168;0.24601524601524602;0.017325017325017324;0.04573804573804574;0.6344421344421345;0.018364518364518363;0.011434511434511435;0.0;0.01697851697851698;0.01282051282051282;0.0;0.029452529452529453;0.037422037422037424
110853167109182168|game2;FNC Trymbi;14;-72;295.8197890659374;1;0.6666666666666666;12;4;73.35739119138067;0.26853776853776856;0.0017325017325017325;0.031185031185031187;0.5897435897435898;0.016285516285516284;0.01386001386001386;0.002772002772002772;0.025294525294525295;0.0;0.02668052668052668;0.04227304227304227;0.04712404712404712
110853167109182168|game3;FNC Trymbi;-344;-1556;274.17490325781506;2;0.8;10;2;126.20870159720972;0.28471967753755956;0.0;0.105533162330524;0.4305606449248809;0.009893733968486624;0.007328691828508612;0.012092341517039208;0.031146940271161598;0.0;0.0;0.05349945034811286;0.08244778307072187
110853167109182168|game3;WBG Crisp;-344;-1556;295.90673890774326;1;0.75;17;4;514.0927500007882;0.3407841700256504;0.0;0.10809820447050202;0.5269329424697692;0.009160864785635764;0.016489556614144377;0.01758886038842067;0.009893733968486624;0.0;0.02565042139978014;0.021986075485525832;0.0659582264565775
110853167109182166|game3;BLG ON;931;-73;281.0646981973757;0;0.5;16;10;231.93893062735728;0.2972002871500359;0.0;0.1048097631012204;0.3682699210337401;0.07465900933237617;0.017946877243359655;0.0;0.04522613065326633;0.0;0.02297200287150036;0.13316582914572864;0.06999282124910265
110853167109182166|game3;G2 Mikyx;931;-73;222.26217369810453;2;0.8;29;9;270.63258914375945;0.3653984206748026;0.0;0.06640344580043073;0.2189519023689878;0.04630294328786791;0.019023689877961235;0.07394113424264179;0.13173007896625988;0.0;0.011127063890882987;0.10624551328068917;0.03230437903804738
110853020184706735|game2;NRG IgNar;-560;-937;223.82945856244768;2;1.0;15;3;25.104708306088497;0.27917540181691125;0.016771488469601678;0.0870020964360587;0.48148148148148145;0.01013277428371768;0.025157232704402517;0.0010482180293501049;0.04157931516422082;0.0;0.014675052410901468;0.04053109713487072;0.018867924528301886
110853020184706735|game2;WBG Crisp;-560;-937;259.21751525216274;0;1.0;20;6;101.7920844014518;0.33228511530398325;0.015723270440251572;0.11355695317959469;0.4689028651292802;0.025506638714185886;0.015373864430468204;0.014675052410901468;0.0220125786163522;0.005241090146750524;0.02410901467505241;0.0363382250174703;0.05380852550663871
110853020184706729|game1;GEN Delight;23;-423;271.15571693793186;0;0.5;17;6;161.2360127185677;0.2964099416999079;0.0;0.045105860693464256;0.5296103099110157;0.0656643142068119;0.009205277692543725;0.027615833077631175;0.03436637005216324;0.0;0.007977907333537895;0.050629027308990486;0.01350107394906413
110853020184706729|game1;BLG ON;23;-423;269.7029842359583;2;0.8;29;6;283.54502506688067;0.26511199754525927;0.0;0.030377416385394294;0.5065971156796564;0.00859159251304081;0.020558453513347653;0.008898435102792267;0.022706351641607857;0.013807916538815588;0.005830009205277692;0.1429886468241792;0.05553850874501381
110853020184706729|game2;BLG ON;367;1477;266.1802227036906;1;0.5;27;7;156.20048850703523;0.13465715172199813;0.03940428172510084;0.07632640397145517;0.44275519702140864;0.012100527458889234;0.029165373875271485;0.004964318957493019;0.0226497052435619;0.06701830592615575;0.013651877133105802;0.09866583928017375;0.008687558175612783
110853020184706729|game2;GEN Delight;367;1477;242.9984140344323;1;0.5;19;2;56.06911600558986;0.32547316165063606;0.0015513496742165685;0.1405522804840211;0.30437480608129075;0.0;0.0;0.10394042817251008;0.05274588892336333;0.0;0.0;0.03040645361464474;0.00930809804529941
110853020184706729|game3;GEN Delight;-581;-177;263.56541862203306;1;0.5;13;7;47.87227916069304;0.30896309314586995;0.0;0.01968365553602812;0.5669595782073814;0.04499121265377856;0.00632688927943761;0.00421792618629174;0.0492091388400703;0.0;0.00421792618629174;0.024956063268892794;0.03022847100175747
110853020184706729|game3;BLG ON;-581;-177;300.26120300243116;0;0.5;16;4;76.37547127235315;0.287170474516696;0.0;0.0492091388400703;0.5862917398945519;0.01124780316344464;0.027065026362038665;0.016520210896309315;0.01757469244288225;0.0;0.040421792618629174;0.08787346221441125;0.01476274165202109
110853020184706741|game1;JDG MISSING;-62;-543;266.49733381820124;0;0.0;14;5;87.37304435468943;0.23508883248730963;0.0;0.08121827411167512;0.5564720812182741;0.028553299492385786;0.008883248730964468;0.018718274111675128;0.026967005076142133;0.0;0.007614213197969543;0.05552030456852792;0.041243654822335024
110853020184706741|game1;KT Lehends;-62;-543;270.4136255216211;0;0.25;20;6;148.42099708334476;0.20812182741116753;0.0;0.0973984771573604;0.5222081218274112;0.0133248730964467;0.005393401015228426;0.010786802030456852;0.060279187817258884;0.0;0.0;0.06598984771573604;0.05012690355329949
110853020184706741|game3;KT Lehends;63;189;264.2860978080893;0;0.0;13;4;37.397186653905486;0.2734663710273466;0.008130081300813009;0.03473762010347376;0.5096082779009609;0.024390243902439025;0.0029563932002956393;0.037324464153732445;0.051367331855136734;0.0;0.015890613451589063;0.08240946045824095;0.005173688100517369
110853020184706741|game3;JDG MISSING;63;189;260.3056951875037;0;0.5;20;5;126.48697711383915;0.22838137472283815;0.0;0.07206208425720621;0.38063562453806354;0.026607538802660754;0.045454545454545456;0.024390243902439025;0.05321507760532151;0.0;0.0835181079083518;0.09793052475979305;0.0
110853020184706747|game1;LNG Hang;-1987;-914;249.72564096589835;0;0.0;14;3;13.416672887406227;0.13827804696235557;0.0;0.03615355944837868;0.6161013790532985;0.05218039508013418;0.004099888184867686;0.0014908684308609765;0.05926202012672382;0.0;0.0;0.05851658591129333;0.01080879612374208
110853020184706747|game1;T1 Keria;-1987;-914;375.2517853117724;0;0.3333333333333333;11;1;223.58510062869408;0.10622437569884458;0.00633619083115915;0.07827059262020127;0.6623183004099888;0.002981736861721953;0.0018635855385762206;0.0;0.02087215803205367;0.0;0.0;0.07007081625046589;0.02012672381662318
110853020184706753|game3;WBG Crisp;-790;-963;215.41723112581187;0;0;17;8;183.98483668594096;0.2158065680259834;0.0;0.049801515698303864;0.444243955250812;0.047997112955611695;0.003969686033922772;0.031035727174305305;0.0801154817755323;0.0;0.0;0.014435221941537351;0.04114038253338145
110853020184706753|game3;BLG ON;-790;-963;265.33791537027986;0;1.0;28;10;235.482743893761;0.20967159870083002;0.0277878022374594;0.07398051245037893;0.5416817033561891;0.006856730422230242;0.022374594009382895;0.01732226632984482;0.009382894261999277;0.0;0.012269938650306749;0.04511006856730422;0.07506315409599422
110853020184706741|game4;KT Lehends;797;75;262.67551411040245;2;1.0;15;6;124.17282484297479;0.2913202527435983;0.08546724309943465;0.0658463584968407;0.3136015962753575;0.020285999334885268;0.006983704689058862;0.023279015630196208;0.02427668772863319;0.0;0.03791153974060525;0.11273694712337878;0.1469903558363818
110853020184706741|game4;JDG MISSING;797;75;212.33832133666098;0;0.6666666666666666;17;3;105.20312803396587;0.17459261722647157;0.08746258729630861;0.03292317924842035;0.30229464582640503;0.03691386764216827;0.023279015630196208;0.06385101429996674;0.0808114399733954;0.014965081476554705;0.0;0.02394413036248753;0.067509145327569
110853020184706747|game3;LNG Hang;352;-103;273.19102096900673;0;1.0;11;5;80.98154806808628;0.32063492063492066;0.0;0.10440917107583775;0.5555555555555556;0.032451499118165784;0.001763668430335097;0.022574955908289243;0.05044091710758378;0.0;0.03421516754850088;0.025749559082892417;0.0
110853020184706747|game3;T1 Keria;352;-103;250.95674596759855;0;0.75;22;2;162.5340997902899;0.2384479717813051;0.0;0.02433862433862434;0.4708994708994709;0.008465608465608466;0.010582010582010581;0.020811287477954146;0.0638447971781305;0.01798941798941799;0.0;0.05255731922398589;0.06525573192239859
110853020184706753|game1;WBG Crisp;720;114;248.50473550559207;1;0.4;18;5;66.6234515331971;0.21543513957307062;0.0;0.08571428571428572;0.41642036124794746;0.022660098522167486;0.005582922824302135;0.0;0.13825944170771756;0.005582922824302135;0.012151067323481117;0.05057471264367816;0.006896551724137931
110853020184706753|game1;BLG ON;720;114;203.0234417679138;2;1.0;17;6;105.36179709641037;0.2512315270935961;0.0;0.04630541871921182;0.3704433497536946;0.0380952380952381;0.07586206896551724;0.020689655172413793;0.06239737274220033;0.0;0.02233169129720854;0.09950738916256158;0.03152709359605911
110853020184706753|game5;WBG Crisp;843;70;306.4721857510605;0;1.0;14;3;74.9225007011732;0.2642543859649123;0.0;0.09064327485380116;0.6114766081871345;0.013523391812865496;0.0;0.0;0.03033625730994152;0.0;0.0;0.09064327485380116;0.015350877192982455
110853020184706753|game5;BLG ON;843;70;253.22485422011576;2;0.0;18;6;196.70844154666094;0.18165204678362573;0.09539473684210527;0.11293859649122807;0.4071637426900585;0.023757309941520467;0.0010964912280701754;0.0;0.05263157894736842;0.011695906432748537;0.0;0.03874269005847953;0.011695906432748537
110853020184706741|game2;JDG MISSING;-449;134;217.63927179559835;0;1.0;18;4;98.57464246496166;0.24120956399437413;0.0;0.05379746835443038;0.3646272855133615;0.027777777777777776;0.017580872011251757;0.009845288326300985;0.044655414908579466;0.01969057665260197;0.03340365682137834;0.159985935302391;0.01090014064697609
110853020184706741|game2;KT Lehends;-449;134;246.01326512783518;1;0.0;17;5;139.66452641808215;0.3948663853727145;0.0;0.04746835443037975;0.49683544303797467;0.016877637130801686;0.012658227848101266;0.053445850914205346;0.07067510548523206;0.0;0.005274261603375527;0.07770745428973277;0.0
110853020184706747|game2;LNG Hang;-298;-340;236.71853059244359;0;0.5;14;5;57.15026087566093;0.25164189422744554;0.0;0.16488074662979607;0.39405461458693397;0.06809540269616315;0.00967853439336329;0.011406844106463879;0.04977531973729692;0.0;0.025578983753888698;0.00414794331144141;0.04424472865537504
110853020184706747|game2;T1 Keria;-298;-340;255.53980116782998;0;0.0;28;8;241.9910577237879;0.20912547528517111;0.0;0.13169720013826478;0.3916349809885932;0.05288627722087798;0.01106118216384376;0.02523332181126858;0.0;0.0;0.0031109574835810577;0.10127894918769444;0.05426892499135845
110853020184706753|game2;BLG ON;825;1430;261.986808858462;0;0.625;26;3;274.994159343075;0.16379626236716746;0.0;0.017955294979846097;0.5969219494320264;0.05020153902528399;0.01282521069989007;0.005862953462806889;0.030047636496885306;0.0;0.02674972517405643;0.06559179186515207;0.04030780505679736
110853020184706753|game2;WBG Crisp;825;1430;209.85484616954952;3;0.2;14;5;100.5992915351848;0.1740564309270795;0.0;0.01245877610846464;0.422132649322096;0.027849028948332723;0.0;0.017222425796995237;0.09160864785635764;0.0;0.0;0.023085379259802124;0.0
110853020184706753|game4;BLG ON;1153;172;219.04597530171563;0;0.6666666666666666;27;10;122.67797949764262;0.37645448323066394;0.01813826146475017;0.07221081451060918;0.2669404517453799;0.04483230663928816;0.03456536618754278;0.016084873374401096;0.04551676933607118;0.03627652292950034;0.00889801505817933;0.09958932238193019;0.06433949349760439
110853020184706753|game4;WBG Crisp;1153;172;146.220136338948;3;0.0;21;2;315.2181163339582;0.3381245722108145;0.06331279945242985;0.08521560574948665;0.25496235455167693;0.06741957563312799;0.014715947980835045;0.05065023956194387;0.1132785763175907;0.013347022587268994;0.013347022587268994;0.03627652292950034;0.04688569472963724
110853020184706759|game2;JDG MISSING;496;-550;266.7140044418743;1;1.0;24;7;255.88223051507558;0.1925133689839572;0.0;0.10588235294117647;0.4730837789661319;0.022459893048128343;0.013547237076648842;0.0;0.1269162210338681;0.0;0.0;0.02210338680926916;0.0
110853020184706759|game2;T1 Keria;496;-550;235.38047857660433;1;1.0;21;6;323.7210777827282;0.296969696969697;0.0;0.09090909090909091;0.46844919786096256;0.023529411764705882;0.008556149732620321;0.0074866310160427805;0.03600713012477719;0.0;0.0021390374331550803;0.1319073083778966;0.0
110853020184706759|game3;T1 Keria;-250;590;232.06094554284155;0;1.0;11;4;191.84121230479235;0.27838577291381666;0.036935704514363885;0.014705882352941176;0.4124487004103967;0.04138166894664843;0.023255813953488372;0.01709986320109439;0.040697674418604654;0.008891928864569083;0.0;0.07079343365253078;0.08584131326949385
110853020184706759|game3;JDG MISSING;-250;590;247.85170122757492;1;0.6;23;4;234.8144431447071;0.11183310533515732;0.0;0.040697674418604654;0.5017099863201094;0.030095759233926128;0.021203830369357045;0.01880984952120383;0.06600547195622435;0.0;0.025649794801641587;0.03112175102599179;0.019151846785225718
110853020184706765|game2;WBG Crisp;498;856;277.80859614908474;0;0;20;6;235.83643871071754;0.28761061946902655;0.03650442477876106;0.04609144542772861;0.5328171091445427;0.022492625368731565;0.0007374631268436578;0.04793510324483776;0.032448377581120944;0.0;0.0;0.04314159292035398;0.07448377581120944
110853020184706765|game2;T1 Keria;498;856;246.33710368269615;0;0.6666666666666666;10;5;128.84813263289047;0.24926253687315633;0.0;0.09365781710914454;0.42920353982300885;0.018805309734513276;0.0022123893805309734;0.017699115044247787;0.08259587020648967;0.0;0.0;0.03687315634218289;0.032448377581120944
110853020184706765|game3;WBG Crisp;-937;281;198.60985460414423;0;1.0;30;5;168.65769733379548;0.3199214916584887;0.05299313052011776;0.0722930978083088;0.272489368662087;0.05920837422309454;0.027805037618580306;0.05462872096826955;0.030749100425253518;0.0;0.028786391887471376;0.08243375858684986;0.08864900228982663
110853020184706765|game3;T1 Keria;-937;281;257.8011503306338;1;0.6666666666666666;17;6;92.58471109779931;0.37618580307491006;0.018645731108930325;0.09290153745502126;0.3784756297023225;0.03631010794896958;0.037618580307491004;0.05593719332679097;0.05593719332679097;0.010140660778541054;0.0;0.061171082760876676;0.03958128884527314
110853020184706759|game1;T1 Keria;348;735;265.423627524916;0;0.7;22;6;234.41705237993216;0.12693602693602693;0.013468013468013467;0.06835016835016836;0.3239057239057239;0.01818181818181818;0.0053872053872053875;0.0030303030303030303;0.061952861952861954;0.024242424242424242;0.03771043771043771;0.10740740740740741;0.06363636363636363
110853020184706759|game1;JDG MISSING;348;735;243.44185161376163;2;0.75;12;5;57.462150928204075;0.22424242424242424;0.0;0.11380471380471381;0.38047138047138046;0.02727272727272727;0.03872053872053872;0.004377104377104377;0.07171717171717172;0.0;0.016835016835016835;0.04983164983164983;0.009427609427609427
110853020184706759|game4;JDG MISSING;-170;179;216.45851402823308;0;1.0;20;7;168.1521537397741;0.3823618242222893;0.07157958320749018;0.10812443370582905;0.26306251887647236;0.029900332225913623;0.01117487163998792;0.05768649954696466;0.016611295681063124;0.0507399577167019;0.0;0.07550588945937783;0.07339172455451526
110853020184706759|game4;T1 Keria;-170;179;227.19617010783614;0;1.0;30;9;208.69490124312742;0.3041377227423739;0.04771972213832679;0.010872848082150407;0.25249169435215946;0.04892781636967684;0.010268800966475386;0.10480217456961644;0.04077318030806403;0.0;0.005436424041075204;0.06855934762911507;0.07369374811235277
110853020184706765|game1;WBG Crisp;1229;802;342.32933004710935;1;0.0;8;4;80.75737453271195;0.08512571947894577;0.0;0.12117540139351711;0.70766434413814;0.01969100272644653;0.0;0.003029385034837928;0.0;0.0;0.0;0.03756437443199031;0.005755831566192063
110853020184706765|game1;T1 Keria;1229;802;264.690882616237;0;1.0;18;6;257.04866874281856;0.2505301423810966;0.017267494698576188;0.05816419266888822;0.4589518327779461;0.011814601635867918;0.036352620418055134;0.02908209633444411;0.02150863374734929;0.0;0.01938806422296274;0.09300212056952438;0.06482883974553166
