MatchId;SummonnerName;XPD@15;GD@15;XP/Min;Gold/Min;Kills;Deaths;Assists;KP%;WardPlaced;WardKilled;Damage/Min;topLanePresence;midLanePresence;botLanePresence;jungleAllyEntryPresence;jungleEnemyEntryPresence;jungleAllyTopPresence;jungleAllyBotPresence;jungleEnemyTopPresence;jungleEnemyBotPresence;riverBotPresence;riverTopPresence
110853020184706729|game1;GEN Peanut;-1532;-1685;310.06368843426685;295.0310630834101;0;2;3;0.75;3;9;101.06633558240738;0.03191162933415158;0.04633323105247008;0.06075483277078859;0.0346732126419147;0.010739490641301013;0.16907026695305308;0.16845658177355016;0.019944768333844738;0.05799324946302547;0.08254065664314207;0.059834305001534215
110853020184706729|game1;BLG XUN;-1532;-1685;406.828318843983;401.4595240758199;3;0;2;1.0;4;3;256.2442657291025;0.02577477753912243;0.06290273089904878;0.0021478981282602025;0.023013194231359314;0.04203743479594968;0.16999079472230746;0.1884013501073949;0.00981896287204664;0.02086529610309911;0.08530223995090519;0.14605707272169377
110853020184706729|game2;BLG XUN;1078;1257;399.9651566587017;371.03527009052647;1;0;3;0.6666666666666666;3;2;127.20904777469686;0.0431275209432206;0.0226497052435619;0.0;0.03040645361464474;0.026062674526838348;0.22277381321749923;0.11697176543592926;0.04964318957493019;0.05305615885820664;0.06825938566552901;0.08811666149550108
110853020184706729|game2;GEN Peanut;1078;1257;331.8725415484552;291.6359962560369;0;3;1;0.5;8;3;122.48657189626205;0.03940428172510084;0.014892956872479057;0.0294756438101148;0.02854483400558486;0.0;0.34098665839280173;0.20663977660564692;0.0;0.0;0.026372944461681664;0.027614024201054917
110853020184706729|game3;GEN Peanut;16;-38;351.1679193717958;322.17761811430404;0;1;1;0.5;6;1;130.5762449775218;0.0;0.029173989455184533;0.06537785588752197;0.04850615114235501;0.02460456942003515;0.2115992970123023;0.23550087873462214;0.0;0.013708260105448155;0.023198594024604568;0.11599297012302284
110853020184706729|game3;BLG XUN;16;-38;350.15736420813596;324.5776866279962;1;0;2;0.75;4;6;113.20195428506297;0.007381370826010545;0.08189806678383128;0.020738137082601055;0.03690685413005272;0.03233743409490334;0.17926186291739896;0.17012302284710018;0.00421792618629174;0.09595782073813708;0.10509666080843585;0.04288224956063269
110853020184706741|game1;JDG Kanavi;-108;-559;365.7311123032437;324.23105344603624;0;2;3;1.0;5;3;143.5461120540815;0.11897208121827411;0.020621827411167512;0.08185279187817258;0.056472081218274114;0.017449238578680203;0.13769035532994925;0.1700507614213198;0.008248730964467006;0.0656725888324873;0.07550761421319797;0.07550761421319797
110853020184706741|game1;KT Cuzz;-108;-559;372.5530397866203;359.5408447720316;2;0;2;1.0;5;5;299.19579108609315;0.10437817258883249;0.015545685279187817;0.060596446700507615;0.030456852791878174;0.02315989847715736;0.14086294416243655;0.13546954314720813;0.07931472081218274;0.0;0.08121827411167512;0.11865482233502538
110853020184706741|game3;KT Cuzz;-1172;-776;350.9704215452872;307.1859927188454;0;1;1;0.5;6;7;65.96749022011765;0.056910569105691054;0.019955654101995565;0.019216555801921657;0.04804138950480414;0.028455284552845527;0.21877309682187732;0.2660753880266075;0.04249815225424981;0.0;0.0672579453067258;0.04730229120473023
110853020184706741|game3;JDG Kanavi;-1172;-776;425.01854648697514;356.21444404542376;1;0;0;0.5;5;5;148.94089462659431;0.011456023651145602;0.05321507760532151;0.0022172949002217295;0.008130081300813009;0.020694752402069475;0.21988174427198817;0.24057649667405764;0.0;0.05580192165558019;0.14301552106430154;0.03288987435328899
110853020184706747|game1;LNG Tarzan;81;18;353.8359005944844;318.7744964113137;0;2;1;1.0;4;4;58.23095676120966;0.03317182258665673;0.07454342154304883;0.0;0.02720834886321282;0.0253447633246366;0.18486768542676107;0.19530376444278794;0.07789787551248602;0.016772269847185987;0.0413715989563921;0.12784196794632874
110853020184706747|game1;T1 Oner;81;18;348.71883079477834;317.6373697891568;0;0;2;0.6666666666666666;8;1;69.82783067520549;0.06559821095788297;0.07566157286619456;0.0;0.026835631755497576;0.03056280283265002;0.1207603428997391;0.22586656727543794;0.0;0.07640700708162505;0.10696980991427507;0.060752888557584796
110853020184706753|game3;WBG Weiwei;-445;653;304.95850906810443;326.00102533824094;0;1;0;0;8;5;41.99927147553712;0.032118368819920605;0.05160591844099603;0.019848430169613858;0.029231324431613137;0.021291952363767592;0.1014074341392999;0.22627210393359798;0.09960303139660773;0.03789245759653555;0.039696860339227716;0.08805485384337784
110853020184706753|game3;BLG XUN;-445;653;333.0783881678364;284.7374724121174;0;0;0;0.0;5;3;16.288593317140624;0.0;0.033201010465535905;0.025261638397690366;0.039335979790689285;0.05485384337784194;0.17394442439552507;0.2511728617827499;0.0;0.09743774810537711;0.11295561169252977;0.032840129916997474
110853020184706741|game4;KT Cuzz;1010;716;362.14989129816;337.0128740786505;1;0;1;0.6666666666666666;4;1;209.84341291997362;0.0;0.057199866977053544;0.0016627868307283007;0.04289990023279015;0.014965081476554705;0.17359494512803458;0.1775856335217825;0.06651147322913202;0.06617891586298637;0.09278350515463918;0.1326903890921184
110853020184706741|game4;JDG Kanavi;1010;716;298.3599732285504;291.7915064174223;1;1;1;0.6666666666666666;8;0;102.41402297486255;0.007648819421350183;0.07216494845360824;0.05786498170934486;0.04389757233122714;0.006651147322913203;0.25407382773528436;0.22048553375457267;0.02693714665779847;0.045892916528101096;0.02893249085467243;0.04556035916195544
110853020184706747|game3;LNG Tarzan;-937;-943;274.77015981853856;276.72829199195803;0;2;2;1.0;6;7;157.65287982595333;0.01728395061728395;0.008818342151675485;0.0455026455026455;0.061375661375661375;0.007407407407407408;0.24232804232804234;0.18412698412698414;0.0;0.09206349206349207;0.07971781305114639;0.001763668430335097
110853020184706747|game3;T1 Oner;-937;-943;333.9562838989916;336.2934093962987;1;1;0;0.25;5;1;226.33092377943018;0.02962962962962963;0.024691358024691357;0.01834215167548501;0.033862433862433865;0.013051146384479718;0.19576719576719576;0.15731922398589065;0.043738977072310406;0.013051146384479718;0.06701940035273368;0.10088183421516755
110853020184706753|game1;WBG Weiwei;565;826;390.38110458173844;368.90382698339033;0;0;1;0.2;5;5;117.89343479463795;0.017405582922824302;0.03152709359605911;0.01083743842364532;0.02922824302134647;0.023645320197044337;0.1819376026272578;0.180623973727422;0.10344827586206896;0.02594417077175698;0.06272577996715928;0.027257799671592774
110853020184706753|game1;BLG XUN;565;826;354.6909226903659;316.72667611210943;0;0;1;1.0;4;2;84.20988489337707;0.0180623973727422;0.01083743842364532;0.06699507389162561;0.029556650246305417;0.04400656814449918;0.219376026272578;0.2765188834154351;0.0013136288998357964;0.04039408866995074;0.05878489326765189;0.010180623973727421
110853020184706753|game5;WBG Weiwei;-276;-850;337.0436074129553;297.5028843543889;0;0;2;0.6666666666666666;5;5;97.84319456718363;0.01827485380116959;0.015350877192982455;0.0533625730994152;0.05482456140350877;0.015350877192982455;0.20687134502923976;0.20065789473684212;0.0;0.004751461988304093;0.1162280701754386;0.04568713450292398
110853020184706753|game5;BLG XUN;-276;-850;354.47689745155645;351.192364545733;0;0;1;1.0;5;1;39.08707424598049;0.057383040935672515;0.043859649122807015;0.0;0.03216374269005848;0.012426900584795321;0.21783625730994152;0.2097953216374269;0.04203216374269006;0.0266812865497076;0.03435672514619883;0.09941520467836257
110853020184706741|game2;JDG Kanavi;674;820;394.6449629394633;382.25898812182766;1;0;2;1.0;6;2;121.65183171335102;0.0;0.020393811533052038;0.03410689170182841;0.04676511954992968;0.008438818565400843;0.15576652601969057;0.2661744022503516;0.03129395218002813;0.03375527426160337;0.10161744022503516;0.07524613220815753
110853020184706741|game2;KT Cuzz;674;820;352.0523760665733;330.44011388478043;1;2;0;1.0;5;8;270.9262281582471;0.0;0.04430379746835443;0.11919831223628692;0.049578059071729956;0.00808720112517581;0.16279887482419128;0.3030942334739803;0.00949367088607595;0.0031645569620253164;0.0770042194092827;0.023558368495077357
