Player_Name,XPD@30,CSD@30,GD@30
T1 Zeus,5511.0,60.666666666666664,5353.333333333333
T1 Oner,3628.3333333333335,6.0,2879.0
T1 Faker,1020.6666666666666,-32.333333333333336,1132.6666666666667
T1 Gumayusi,2520.0,63.333333333333336,3290.3333333333335
T1 Keria,1316.6666666666667,-45.333333333333336,209.0
